"ID.NEW"	"TAXANAME"	"ABUND"
"WNDP01-R004-2001-1"	"SAETHERIA TYLUS"	23
"WNDP01-R004-2001-1"	"SIALIS SP."	2
"WNDP01-R004-2001-1"	"SIMULIUM SP."	3
"WNDP01-R004-2001-1"	"SPERCHON SP."	6
"WNDP01-R004-2001-1"	"STENELMIS SP."	2
"WNDP01-R004-2001-1"	"TANYTARSUS SP."	3
"WNDP01-R004-2001-1"	"THIENEMANNIELLA SP."	8
"WNDP01-R004-2001-1"	"THIENEMANNIMYIA GR. SP."	50
"WNDP01-R004-2001-1"	"TRICORYTHODES SP."	5
"WNDP02-R001-2002-1"	"AXARUS SP."	16
"WNDP02-R001-2002-1"	"BAETIS INTERCALARIS"	1
"WNDP02-R001-2002-1"	"CAENIS LATIPENNIS"	49
"WNDP02-R001-2002-1"	"CHEUMATOPSYCHE SP."	12
"WNDP02-R001-2002-1"	"CHIRONOMUS SP."	3
"WNDP02-R001-2002-1"	"COENAGRIONIDAE"	1
"WNDP02-R001-2002-1"	"CORIXIDAE"	14
"WNDP02-R001-2002-1"	"CRICOTOPUS BICINCTUS GR."	50
"WNDP02-R001-2002-1"	"CRYPTOCHIRONOMUS SP."	10
"WNDP02-R001-2002-1"	"CRYPTOTENDIPES SP."	1
"WNDP02-R001-2002-1"	"DICROTENDIPES SP."	1
"WNDP02-R001-2002-1"	"DUBIRAPHIA SP."	109
"WNDP02-R001-2002-1"	"GLYPTOTENDIPES SP."	1
"WNDP02-R001-2002-1"	"GOMPHUS SP."	3
"WNDP02-R001-2002-1"	"HALIPLUS SP."	1
"WNDP02-R001-2002-1"	"HARNISCHIA SP."	1
"WNDP02-R001-2002-1"	"HEPTAGENIIDAE"	21
"WNDP02-R001-2002-1"	"HEXAGENIA SP."	7
"WNDP02-R001-2002-1"	"HYDROBIIDAE"	2
"WNDP02-R001-2002-1"	"HYDROPSYCHE SP."	1
"WNDP02-R001-2002-1"	"HYGROBATES SP."	1
"WNDP02-R001-2002-1"	"LEPTOCERIDAE"	1
"WNDP02-R001-2002-1"	"NEMATODA"	2
"WNDP02-R001-2002-1"	"OLIGOCHAETA"	11
"WNDP02-R001-2002-1"	"ORCONECTES SP."	3
"WNDP02-R001-2002-1"	"OSTRACODA"	9
"WNDP02-R001-2002-1"	"PARALAUTERBORNIELLA NIGROHALTERALIS"	4
"WNDP02-R001-2002-1"	"POLYPEDILUM SP."	64
"WNDP02-R001-2002-1"	"PROBEZZIA SP."	2
"WNDP02-R001-2002-1"	"PROCLADIUS SP."	1
"WNDP02-R001-2002-1"	"RHEOTANYTARSUS SP."	2
"WNDP02-R001-2002-1"	"SIMULIUM SP."	4
"WNDP02-R001-2002-1"	"SPHAERIIDAE"	12
"WNDP02-R001-2002-1"	"STENELMIS SP."	7
"WNDP02-R001-2002-1"	"STENOCHIRONOMUS SP."	1
"WNDP02-R001-2002-1"	"TANYTARSUS SP."	12
"WNDP02-R001-2002-1"	"THIENEMANNIELLA SP."	2
"WNDP02-R001-2002-1"	"THIENEMANNIMYIA GR. SP."	20
"WNDP02-R001-2002-1"	"TRICORYTHODES SP."	10
"WNDP02-R002-2002-1"	"ABLABESMYIA SP."	1
"WNDP02-R002-2002-1"	"BAETIDAE"	1
"WNDP02-R002-2002-1"	"BAETIS INTERCALARIS"	2
"WNDP02-R002-2002-1"	"BEZZIA/PALPOMYIA SP."	2
"WNDP02-R002-2002-1"	"CAENIS LATIPENNIS"	4
"WNDP02-R002-2002-1"	"CHEUMATOPSYCHE SP."	3
"WNDP02-R002-2002-1"	"CHIRONOMUS SP."	44
"WNDP02-R002-2002-1"	"CLADOTANYTARSUS SP."	6
"WNDP02-R002-2002-1"	"CORIXIDAE"	8
"WNDP02-R002-2002-1"	"CRYPTOCHIRONOMUS SP."	8
"WNDP02-R002-2002-1"	"DICROTENDIPES SP."	1
"WNDP02-R002-2002-1"	"DUBIRAPHIA SP."	63
"WNDP02-R002-2002-1"	"GOMPHIDAE"	2
"WNDP02-R002-2002-1"	"HEPTAGENIIDAE"	2
"WNDP02-R002-2002-1"	"HYALELLA SP."	1
"WNDP02-R002-2002-1"	"HYDROBIIDAE"	22
"WNDP02-R002-2002-1"	"HYDROPSYCHE SP."	7
"WNDP02-R002-2002-1"	"HYDROPSYCHIDAE"	2
"WNDP02-R002-2002-1"	"HYGROBATES SP."	1
"WNDP02-R002-2002-1"	"LEBERTIA SP."	2
"WNDP02-R002-2002-1"	"MIDEOPSIS SP."	2
"WNDP02-R002-2002-1"	"MUSCULIUM SP."	1
"WNDP02-R002-2002-1"	"NECTOPSYCHE DIARINA"	5
"WNDP02-R002-2002-1"	"OCHTHEBIUS SP."	1
"WNDP02-R002-2002-1"	"OLIGOCHAETA"	74
"WNDP02-R002-2002-1"	"ORTHOCLADIUS COMPLEX"	1
"WNDP02-R002-2002-1"	"PARACLADOPELMA SP."	11
"WNDP02-R002-2002-1"	"PARALAUTERBORNIELLA NIGROHALTERALIS"	5
"WNDP02-R002-2002-1"	"PHYSA SP."	7
"WNDP02-R002-2002-1"	"PISIDIUM SP."	2
"WNDP02-R002-2002-1"	"POLYPEDILUM SP."	246
"WNDP02-R002-2002-1"	"RHEOCRICOTOPUS SP."	1
"WNDP02-R002-2002-1"	"RHEOTANYTARSUS SP."	1
"WNDP02-R002-2002-1"	"SAETHERIA TYLUS"	6
"WNDP02-R002-2002-1"	"SPHAERIIDAE"	16
"WNDP02-R002-2002-1"	"SPHAERIUM SP."	1
"WNDP02-R002-2002-1"	"TABANIDAE"	11
"WNDP02-R002-2002-1"	"TANYTARSUS SP."	73
"WNDP02-R002-2002-1"	"THIENEMANNIMYIA GR. SP."	3
"WNDP02-R002-2002-1"	"TIPULA SP."	1
"WNDP02-R003-2002-1"	"AMBRYSUS SP."	1
"WNDP02-R003-2002-1"	"AXARUS SP."	3
"WNDP02-R003-2002-1"	"BAETIDAE"	1
"WNDP02-R003-2002-1"	"BAETIS INTERCALARIS"	27
"WNDP02-R003-2002-1"	"CAENIS LATIPENNIS"	3
"WNDP02-R003-2002-1"	"CHEUMATOPSYCHE SP."	25
"WNDP02-R003-2002-1"	"CHIRONOMUS SP."	1
"WNDP02-R003-2002-1"	"CLADOTANYTARSUS SP."	1
"WNDP02-R003-2002-1"	"CORIXIDAE"	2
"WNDP02-R003-2002-1"	"CRICOTOPUS BICINCTUS GR."	3
"WNDP02-R003-2002-1"	"CRICOTOPUS TRIFASCIA GR."	1
"WNDP02-R003-2002-1"	"CRYPTOCHIRONOMUS SP."	3
"WNDP02-R003-2002-1"	"CRYPTOTENDIPES SP."	1
"WNDP02-R003-2002-1"	"DICROTENDIPES SP."	1
"WNDP02-R003-2002-1"	"DUBIRAPHIA SP."	2
"WNDP02-R003-2002-1"	"FERRISSIA SP."	1
"WNDP02-R003-2002-1"	"GLYPTOTENDIPES SP."	1
"WNDP02-R003-2002-1"	"HEPTAGENIA SP."	3
"WNDP02-R003-2002-1"	"HEPTAGENIIDAE"	17
"WNDP02-R003-2002-1"	"HEXAGENIA SP."	2
"WNDP02-R003-2002-1"	"HYDROBIIDAE"	2
"WNDP02-R003-2002-1"	"HYDROPSYCHE SP."	17
"WNDP02-R003-2002-1"	"HYDROPTILA SP."	1
"WNDP02-R003-2002-1"	"HYGROBATES SP."	1
"WNDP02-R003-2002-1"	"NECTOPSYCHE DIARINA"	2
"WNDP02-R003-2002-1"	"NECTOPSYCHE SP."	2
"WNDP02-R003-2002-1"	"OLIGOCHAETA"	26
"WNDP02-R003-2002-1"	"OPTIOSERVUS SP."	1
"WNDP02-R003-2002-1"	"ORCONECTES SP."	3
"WNDP02-R003-2002-1"	"ORTHOCLADIUS COMPLEX"	3
"WNDP02-R003-2002-1"	"OSTRACODA"	1
"WNDP02-R003-2002-1"	"PARALAUTERBORNIELLA NIGROHALTERALIS"	12
"WNDP02-R003-2002-1"	"PERLESTA SP."	1
"WNDP02-R003-2002-1"	"PHYSA SP."	1
"WNDP02-R003-2002-1"	"PLANORBIDAE"	2
"WNDP02-R003-2002-1"	"POLYPEDILUM SP."	30
"WNDP02-R003-2002-1"	"POTAMYIA FLAVA"	2
"WNDP02-R003-2002-1"	"PROCLADIUS SP."	2
"WNDP02-R003-2002-1"	"SIMULIUM SP."	42
"WNDP02-R003-2002-1"	"SPERCHON SP."	1
"WNDP02-R003-2002-1"	"SPHAERIIDAE"	21
"WNDP02-R003-2002-1"	"SPHAERIUM SP."	30
"WNDP02-R003-2002-1"	"STENACRON SP."	7
"WNDP02-R003-2002-1"	"STENELMIS SP."	5
"WNDP02-R003-2002-1"	"STENONEMA SP."	5
"WNDP02-R003-2002-1"	"TABANIDAE"	1
"WNDP02-R003-2002-1"	"TANYTARSUS SP."	33
"WNDP02-R003-2002-1"	"THIENEMANNIELLA SP."	1
"WNDP02-R003-2002-1"	"THIENEMANNIMYIA GR. SP."	9
"WNDP02-R003-2002-1"	"TORRENTICOLA SP."	1
"WNDP02-R004-2002-1"	"ABLABESMYIA SP."	5
"WNDP02-R004-2002-1"	"BAETIS INTERCALARIS"	100
"WNDP02-R004-2002-1"	"BRILLIA SP."	1
"WNDP02-R004-2002-1"	"CAENIS LATIPENNIS"	4
"WNDP02-R004-2002-1"	"CAENIS SP."	39
"WNDP02-R004-2002-1"	"CAENIS TARDATA"	3
"WNDP02-R004-2002-1"	"CAENIS YOUNGI"	2
"WNDP02-R004-2002-1"	"CHEUMATOPSYCHE SP."	23
"WNDP02-R004-2002-1"	"CHIRONOMUS SP."	6
"WNDP02-R004-2002-1"	"CLADOTANYTARSUS SP."	25
"WNDP02-R004-2002-1"	"CRICOTOPUS BICINCTUS GR."	4
"WNDP02-R004-2002-1"	"CRICOTOPUS SP."	5
"WNDP02-R004-2002-1"	"CRICOTOPUS TRIFASCIA GR."	1
"WNDP02-R004-2002-1"	"CRYPTOCHIRONOMUS SP."	9
"WNDP02-R004-2002-1"	"DICROTENDIPES SP."	1
"WNDP02-R004-2002-1"	"DUBIRAPHIA SP."	5
"WNDP02-R004-2002-1"	"FERRISSIA SP."	5
"WNDP02-R004-2002-1"	"HELICOPSYCHE SP."	2
"WNDP02-R004-2002-1"	"HEPTAGENIIDAE"	7
"WNDP02-R004-2002-1"	"HYALELLA SP."	5
"WNDP02-R004-2002-1"	"HYDROPSYCHE SP."	37
"WNDP02-R004-2002-1"	"HYDROPTILA SP."	1
"WNDP02-R004-2002-1"	"LEPTOCERIDAE"	1
"WNDP02-R004-2002-1"	"LEUCROCUTA SP."	9
"WNDP02-R004-2002-1"	"MICROTENDIPES PEDELLUS GR."	10
"WNDP02-R004-2002-1"	"NATARSIA SP."	4
"WNDP02-R004-2002-1"	"NEMATODA"	2
"WNDP02-R004-2002-1"	"OLIGOCHAETA"	11
"WNDP02-R004-2002-1"	"OPTIOSERVUS SP."	36
"WNDP02-R004-2002-1"	"ORCONECTES SP."	1
"WNDP02-R004-2002-1"	"PERLESTA SP."	1
"WNDP02-R004-2002-1"	"PHYSA SP."	4
"WNDP02-R004-2002-1"	"PISIDIUM SP."	1
"WNDP02-R004-2002-1"	"POLYCENTROPUS SP."	2
"WNDP02-R004-2002-1"	"POLYPEDILUM SP."	49
"WNDP02-R004-2002-1"	"PROCLADIUS SP."	1
"WNDP02-R004-2002-1"	"PSYCHOMYIA SP."	3
"WNDP02-R004-2002-1"	"RHEOTANYTARSUS SP."	2
"WNDP02-R004-2002-1"	"SAETHERIA TYLUS"	2
"WNDP02-R004-2002-1"	"SIMULIUM SP."	1
"WNDP02-R004-2002-1"	"SPHAERIIDAE"	28
"WNDP02-R004-2002-1"	"SPHAERIUM SP."	12
"WNDP02-R004-2002-1"	"STEMPELLINELLA SP."	1
"WNDP02-R004-2002-1"	"STENACRON INTERPUNCTATUM"	15
"WNDP02-R004-2002-1"	"STENOCHIRONOMUS SP."	1
"WNDP02-R004-2002-1"	"STICTOCHIRONOMUS SP."	14
"WNDP02-R004-2002-1"	"TANYTARSUS SP."	21
"WNDP02-R004-2002-1"	"THIENEMANNIMYIA GR. SP."	4
"WNDP02-R004-2002-1"	"TRICORYTHODES SP."	1
"WNDP02-R005-2002-1"	"ABLABESMYIA SP."	4
"WNDP02-R005-2002-1"	"BAETIS INTERCALARIS"	1
"WNDP02-R005-2002-1"	"CAENIS LATIPENNIS"	1
"WNDP02-R005-2002-1"	"CAENIS SP."	8
"WNDP02-R005-2002-1"	"CHIRONOMUS SP."	2
"WNDP02-R005-2002-1"	"CLADOTANYTARSUS SP."	1
"WNDP02-R005-2002-1"	"COENAGRION/ENALLAGMA SP."	2
"WNDP02-R005-2002-1"	"COENAGRIONIDAE"	5
"WNDP02-R005-2002-1"	"CORIXIDAE"	14
"WNDP02-R005-2002-1"	"CORYNONEURA SP."	3
"WNDP02-R005-2002-1"	"CRICOTOPUS BICINCTUS GR."	34
"WNDP02-R005-2002-1"	"CRICOTOPUS SP."	2
"WNDP02-R005-2002-1"	"CRYPTOCHIRONOMUS SP."	4
"WNDP02-R005-2002-1"	"CRYPTOTENDIPES SP."	1
"WNDP02-R005-2002-1"	"DICROTENDIPES SP."	1
"WNDP02-R005-2002-1"	"DUBIRAPHIA SP."	1
"WNDP02-R005-2002-1"	"ENDOCHIRONOMUS SP."	1
"WNDP02-R005-2002-1"	"ERPOBDELLIDAE"	1
"WNDP02-R005-2002-1"	"GLYPTOTENDIPES SP."	1
"WNDP02-R005-2002-1"	"HALIPLUS SP."	1
"WNDP02-R005-2002-1"	"HEPTAGENIIDAE"	1
"WNDP02-R005-2002-1"	"HETAERINA SP."	1
"WNDP02-R005-2002-1"	"HYDROBAENUS SP."	1
"WNDP02-R005-2002-1"	"HYDROPSYCHIDAE"	2
"WNDP02-R005-2002-1"	"LABRUNDINIA SP."	10
"WNDP02-R005-2002-1"	"OCHTHEBIUS SP."	1
"WNDP02-R005-2002-1"	"OLIGOCHAETA"	7
"WNDP02-R005-2002-1"	"ORCONECTES SP."	3
"WNDP02-R005-2002-1"	"ORTHOCLADIUS COMPLEX"	2
"WNDP02-R005-2002-1"	"PHAENOPSECTRA SP."	2
"WNDP02-R005-2002-1"	"PHYSA SP."	3
"WNDP02-R005-2002-1"	"POLYPEDILUM SP."	231
"WNDP02-R005-2002-1"	"PROCLADIUS SP."	12
"WNDP02-R005-2002-1"	"PSEUDOCLOEON SP."	20
"WNDP02-R005-2002-1"	"RHEOCRICOTOPUS SP."	8
"WNDP02-R005-2002-1"	"RHEOTANYTARSUS SP."	38
"WNDP02-R005-2002-1"	"SIMULIUM SP."	1
"WNDP02-R005-2002-1"	"SPHAERIIDAE"	5
"WNDP02-R005-2002-1"	"STENOCHIRONOMUS SP."	1
"WNDP02-R005-2002-1"	"TANYTARSUS SP."	45
"WNDP02-R005-2002-1"	"THIENEMANNIELLA SP."	7
"WNDP02-R005-2002-1"	"THIENEMANNIMYIA GR. SP."	15
"WNDP02-R006-2002-1"	"AMNICOLA SP."	48
"WNDP02-R006-2002-1"	"CAENIS LATIPENNIS"	6
"WNDP02-R006-2002-1"	"CAENIS SP."	2
"WNDP02-R006-2002-1"	"CERACLEA SP."	6
"WNDP02-R006-2002-1"	"CHIRONOMUS SP."	2
"WNDP02-R006-2002-1"	"CORIXIDAE"	1
"WNDP02-R006-2002-1"	"CRYPTOTENDIPES SP."	2
"WNDP02-R006-2002-1"	"DOLICHOPODIDAE"	1
"WNDP02-R006-2002-1"	"DUBIRAPHIA SP."	18
"WNDP02-R006-2002-1"	"HARNISCHIA SP."	1
"WNDP02-R006-2002-1"	"HEXAGENIA SP."	3
"WNDP02-R006-2002-1"	"HYALELLA SP."	9
"WNDP02-R006-2002-1"	"HYDROBIIDAE"	390
"WNDP02-R006-2002-1"	"LIBELLULIDAE"	1
"WNDP02-R006-2002-1"	"NECTOPSYCHE DIARINA"	1
"WNDP02-R006-2002-1"	"NECTOPSYCHE SP."	2
"WNDP02-R006-2002-1"	"OLIGOCHAETA"	1
"WNDP02-R006-2002-1"	"ORCONECTES VIRILIS"	1
"WNDP02-R006-2002-1"	"PHAENOPSECTRA SP."	2
"WNDP02-R006-2002-1"	"POLYPEDILUM SP."	6
"WNDP02-R006-2002-1"	"PROCLADIUS SP."	8
"WNDP02-R006-2002-1"	"SIALIS SP."	1
"WNDP02-R006-2002-1"	"SIMULIUM SP."	2
"WNDP02-R006-2002-1"	"SPHAERIUM SP."	1
"WNDP02-R006-2002-1"	"STENELMIS SP."	1
"WNDP02-R006-2002-1"	"TABANIDAE"	2
"WNDP02-R006-2002-1"	"TANYTARSUS SP."	1
"WNDP02-R006-2002-1"	"THIENEMANNIMYIA GR. SP."	3
"WNDP02-R007-2002-1"	"ABLABESMYIA SP."	3
"WNDP02-R007-2002-1"	"ACRONEURIA ABNORMIS"	2
"WNDP02-R007-2002-1"	"ANTHOPOTAMUS SP."	22
"WNDP02-R007-2002-1"	"ATHERIX SP."	10
"WNDP02-R007-2002-1"	"BAETIS INTERCALARIS"	1
"WNDP02-R007-2002-1"	"BAETISCA SP."	1
"WNDP02-R007-2002-1"	"CHEUMATOPSYCHE SP."	33
"WNDP02-R007-2002-1"	"CHIRONOMUS SP."	5
"WNDP02-R007-2002-1"	"CORIXIDAE"	10
"WNDP02-R007-2002-1"	"CRICOTOPUS BICINCTUS GR."	16
"WNDP02-R007-2002-1"	"CRICOTOPUS SP."	1
"WNDP02-R007-2002-1"	"CRYPTOCHIRONOMUS SP."	14
"WNDP02-R007-2002-1"	"DUBIRAPHIA SP."	2
"WNDP02-R007-2002-1"	"GOMPHIDAE"	1
"WNDP02-R007-2002-1"	"HEMERODROMIA SP."	2
"WNDP02-R007-2002-1"	"HEPTAGENIIDAE"	10
"WNDP02-R007-2002-1"	"HEXAGENIA SP."	23
"WNDP02-R007-2002-1"	"HYDROPSYCHE SP."	94
"WNDP02-R007-2002-1"	"HYDROPSYCHIDAE"	13
"WNDP02-R007-2002-1"	"HYDROPTILA SP."	1
"WNDP02-R007-2002-1"	"LARSIA SP."	1
"WNDP02-R007-2002-1"	"MAYATRICHIA SP."	1
"WNDP02-R007-2002-1"	"MUSCULIUM SP."	3
"WNDP02-R007-2002-1"	"NECTOPSYCHE SP."	12
"WNDP02-R007-2002-1"	"OLIGOCHAETA"	15
"WNDP02-R007-2002-1"	"OPTIOSERVUS SP."	1
"WNDP02-R007-2002-1"	"ORTHOCLADIUS COMPLEX"	8
"WNDP02-R007-2002-1"	"PARALAUTERBORNIELLA NIGROHALTERALIS"	1
"WNDP02-R007-2002-1"	"PENTAGENIA SP."	1
"WNDP02-R007-2002-1"	"POLYCENTROPUS SP."	1
"WNDP02-R007-2002-1"	"POLYPEDILUM SP."	30
"WNDP02-R007-2002-1"	"PROCLADIUS SP."	6
"WNDP02-R007-2002-1"	"RHEOTANYTARSUS SP."	2
"WNDP02-R007-2002-1"	"SPERCHONOPSIS SP."	1
"WNDP02-R007-2002-1"	"SPHAERIIDAE"	152
"WNDP02-R007-2002-1"	"STENELMIS SP."	26
"WNDP02-R007-2002-1"	"STENONEMA SP."	3
"WNDP02-R007-2002-1"	"THIENEMANNIELLA SP."	1
"WNDP02-R007-2002-1"	"THIENEMANNIMYIA GR. SP."	1
"WNDP02-R007-2002-1"	"TRICORYTHODES SP."	1
"WNDP02-R007-2002-1"	"TURBELLARIA"	5
"WNDP02-R008-2002-1"	"ABLABESMYIA SP."	1
"WNDP02-R008-2002-1"	"ARGIA SP."	1
"WNDP02-R008-2002-1"	"BAETIS INTERCALARIS"	1
"WNDP02-R008-2002-1"	"BELOSTOMA SP."	3
"WNDP02-R008-2002-1"	"CERATOPOGONINAE"	1
"WNDP02-R008-2002-1"	"CHIRONOMUS SP."	8
"WNDP02-R008-2002-1"	"CORIXIDAE"	2
"WNDP02-R008-2002-1"	"CRICOTOPUS BICINCTUS GR."	6
"WNDP02-R008-2002-1"	"CRYPTOCHIRONOMUS SP."	3
"WNDP02-R008-2002-1"	"DUBIRAPHIA SP."	2
"WNDP02-R008-2002-1"	"HEPTAGENIIDAE"	2
"WNDP02-R008-2002-1"	"HEXAGENIA SP."	1
"WNDP02-R008-2002-1"	"HYDROBIIDAE"	218
"WNDP02-R008-2002-1"	"HYDROPSYCHIDAE"	1
"WNDP02-R008-2002-1"	"LIMNEPHILIDAE"	1
"WNDP02-R008-2002-1"	"NECTOPSYCHE SP."	2
"WNDP02-R008-2002-1"	"ORCONECTES SP."	2
"WNDP02-R008-2002-1"	"PHYSA SP."	14
"WNDP02-R008-2002-1"	"PISIDIUM SP."	175
"WNDP02-R008-2002-1"	"POLYPEDILUM SP."	4
"WNDP02-R008-2002-1"	"PROCLADIUS SP."	1
"WNDP02-R008-2002-1"	"SPHAERIIDAE"	119
"WNDP02-R008-2002-1"	"SPHAERIUM SP."	5
"WNDP02-R008-2002-1"	"STENELMIS SP."	4
"WNDP02-R008-2002-1"	"TANYTARSUS SP."	1
"WNDP02-R008-2002-1"	"THIENEMANNIMYIA GR. SP."	1
"WNDP02-R009-2002-1"	"AMNICOLA SP."	185
"WNDP02-R009-2002-1"	"CHEUMATOPSYCHE SP."	1
"WNDP02-R009-2002-1"	"CORIXIDAE"	2
"WNDP02-R009-2002-1"	"DUBIRAPHIA SP."	1
"WNDP02-R009-2002-1"	"HYDROPTILIDAE"	1
"WNDP02-R009-2002-1"	"PISIDIUM SP."	2
"WNDP02-R009-2002-1"	"STENELMIS SP."	1
"WNDP02-R010-2002-1"	"ABLABESMYIA SP."	6
"WNDP02-R010-2002-1"	"ATHERIX SP."	2
"WNDP02-R010-2002-1"	"BAETIS INTERCALARIS"	5
"WNDP02-R010-2002-1"	"CAENIS LATIPENNIS"	3
"WNDP02-R010-2002-1"	"CENTROPTILUM SP."	1
"WNDP02-R010-2002-1"	"CHIRONOMUS SP."	1
"WNDP02-R010-2002-1"	"CORIXIDAE"	11
"WNDP02-R010-2002-1"	"CRYPTOCHIRONOMUS SP."	22
"WNDP02-R010-2002-1"	"DUBIRAPHIA SP."	7
"WNDP02-R010-2002-1"	"EPOICOCLADIUS SP."	2
"WNDP02-R010-2002-1"	"GOMPHIDAE"	2
"WNDP02-R010-2002-1"	"HARNISCHIA SP."	1
"WNDP02-R010-2002-1"	"HEPTAGENIIDAE"	6
"WNDP02-R010-2002-1"	"HEXAGENIA SP."	247
"WNDP02-R010-2002-1"	"HYDROBIIDAE"	11
"WNDP02-R010-2002-1"	"HYDROPSYCHE SP."	2
"WNDP02-R010-2002-1"	"HYDROPSYCHIDAE"	1
"WNDP02-R010-2002-1"	"NECTOPSYCHE SP."	1
"WNDP02-R010-2002-1"	"NEMOTELUS SP."	1
"WNDP02-R010-2002-1"	"NEUMANIA SP."	1
"WNDP02-R010-2002-1"	"OLIGOCHAETA"	9
"WNDP02-R010-2002-1"	"PARACLADOPELMA SP."	1
"WNDP02-R010-2002-1"	"PHYSA SP."	1
"WNDP02-R010-2002-1"	"POLYPEDILUM SP."	1
"WNDP02-R010-2002-1"	"PROBEZZIA SP."	38
"WNDP02-R010-2002-1"	"PROCLADIUS SP."	10
"WNDP02-R010-2002-1"	"SPERCHON SP."	1
"WNDP02-R010-2002-1"	"SPHAERIIDAE"	2
"WNDP02-R010-2002-1"	"STENACRON SP."	2
"WNDP02-R010-2002-1"	"STENELMIS SP."	7
"WNDP02-R010-2002-1"	"STENONEMA SP."	71
"WNDP02-R010-2002-1"	"THIENEMANNIMYIA GR. SP."	5
"WNDP02-R010-2002-1"	"TRIBELOS JUCUNDUS"	1
"WNDP02-R011-2002-1"	"ABLABESMYIA SP."	1
"WNDP02-R011-2002-1"	"ACARI"	7
"WNDP02-R011-2002-1"	"AMNICOLA SP."	21
"WNDP02-R011-2002-1"	"ATRACTIDES SP."	3
"WNDP02-R011-2002-1"	"BAETIDAE"	4
"WNDP02-R011-2002-1"	"CAENIS LATIPENNIS"	45
"WNDP02-R011-2002-1"	"CAENIS SP."	208
"WNDP02-R011-2002-1"	"CHEUMATOPSYCHE SP."	18
"WNDP02-R011-2002-1"	"CHIRONOMUS SP."	1
"WNDP02-R011-2002-1"	"CLADOTANYTARSUS SP."	32
"WNDP02-R011-2002-1"	"CORIXIDAE"	9
"WNDP02-R011-2002-1"	"CRICOTOPUS BICINCTUS GR."	6
"WNDP02-R011-2002-1"	"CRYPTOCHIRONOMUS SP."	7
"WNDP02-R011-2002-1"	"DICROTENDIPES SP."	13
"WNDP02-R011-2002-1"	"FERRISSIA SP."	1
"WNDP02-R011-2002-1"	"GOMPHIDAE"	3
"WNDP02-R011-2002-1"	"HEMERODROMIA SP."	1
"WNDP02-R011-2002-1"	"HYDROPSYCHE SP."	15
"WNDP02-R011-2002-1"	"HYDROPSYCHIDAE"	10
"WNDP02-R011-2002-1"	"LEPTOCERIDAE"	1
"WNDP02-R011-2002-1"	"LIMNEPHILIDAE"	3
"WNDP02-R011-2002-1"	"MICROCYLLOEPUS SP."	1
"WNDP02-R011-2002-1"	"NANOCLADIUS SP."	2
"WNDP02-R011-2002-1"	"NEMATODA"	2
"WNDP02-R011-2002-1"	"OLIGOCHAETA"	8
"WNDP02-R011-2002-1"	"OPTIOSERVUS SP."	2
"WNDP02-R011-2002-1"	"ORTHOCLADIUS COMPLEX"	4
"WNDP02-R011-2002-1"	"PARAKIEFFERIELLA SP."	7
"WNDP02-R011-2002-1"	"PARALAUTERBORNIELLA NIGROHALTERALIS"	2
"WNDP02-R011-2002-1"	"PARAMETRIOCNEMUS SP."	1
"WNDP02-R011-2002-1"	"POLYPEDILUM SP."	30
"WNDP02-R011-2002-1"	"PROBEZZIA SP."	1
"WNDP02-R011-2002-1"	"PROCLADIUS SP."	13
"WNDP02-R011-2002-1"	"RHEOCRICOTOPUS SP."	2
"WNDP02-R011-2002-1"	"RHEOTANYTARSUS SP."	1
"WNDP02-R011-2002-1"	"SPERCHON SP."	1
"WNDP02-R011-2002-1"	"STEMPELLINELLA SP."	3
"WNDP02-R011-2002-1"	"STENACRON INTERPUNCTATUM"	5
"WNDP02-R011-2002-1"	"STENELMIS SP."	2
"WNDP02-R011-2002-1"	"STENONEMA SP."	2
"WNDP02-R011-2002-1"	"TANYTARSUS SP."	9
"WNDP02-R011-2002-1"	"THIENEMANNIMYIA GR. SP."	4
"WNDP02-R012-2002-1"	"CAENIS SP."	5
"WNDP02-R012-2002-1"	"CHIRONOMUS SP."	1
"WNDP02-R012-2002-1"	"CORIXIDAE"	1
"WNDP02-R012-2002-1"	"DUBIRAPHIA SP."	1
"WNDP02-R012-2002-1"	"ENDOCHIRONOMUS SP."	2
"WNDP02-R012-2002-1"	"GLYPTOTENDIPES SP."	4
"WNDP02-R012-2002-1"	"MUSCULIUM SP."	8
"WNDP02-R012-2002-1"	"NEMATODA"	1
"WNDP02-R012-2002-1"	"POLYPEDILUM SP."	1
"WNDP02-R012-2002-1"	"STENELMIS SP."	1
"WNDP03-R001-2003-1"	"ABLABESMYIA SP."	3
"WNDP03-R001-2003-1"	"ACARI"	5
"WNDP03-R001-2003-1"	"BAETIDAE"	2
"WNDP03-R001-2003-1"	"BAETIS INTERCALARIS"	4
"WNDP03-R001-2003-1"	"BEZZIA/PALPOMYIA SP."	18
"WNDP03-R001-2003-1"	"CAENIS SP."	11
"WNDP03-R001-2003-1"	"CHEUMATOPSYCHE SP."	7
"WNDP03-R001-2003-1"	"CLADOTANYTARSUS SP."	7
"WNDP03-R001-2003-1"	"CORIXIDAE"	1
"WNDP03-R001-2003-1"	"CRICOTOPUS BICINCTUS GR."	9
"WNDP03-R001-2003-1"	"CRICOTOPUS SP."	2
"WNDP03-R001-2003-1"	"CRICOTOPUS TRIFASCIA GR."	1
"WNDP03-R001-2003-1"	"CRYPTOCHIRONOMUS SP."	5
"WNDP03-R001-2003-1"	"CRYPTOTENDIPES SP."	1
